day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,41.927306409680675
2,10,3,30.0,53.61665598569156
3,10,3,30.0,31.907624707629953
4,10,4,40.0,47.312224343641994
5,11,1,9.090909090909092,66.53808792465969
6,11,5,45.45454545454545,65.41921092816395
7,11,5,45.45454545454545,27.50485400378624
8,11,2,18.181818181818183,25.978020874219872
9,11,3,27.27272727272727,10.839176065865324
10,11,1,9.090909090909092,57.24897734502517
11,11,2,18.181818181818183,18.54690958150841
12,11,3,27.27272727272727,68.63041962512033
13,11,7,63.63636363636363,51.373169452828805
14,11,9,81.81818181818183,85.68825863801248
15,11,3,27.27272727272727,56.925263008853314
