day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,57.30924844187079
2,10,5,50.0,43.59025132124471
3,10,5,50.0,75.59478009141449
4,10,3,30.0,177.8121725637487
5,11,6,54.54545454545454,65.34269480889763
6,11,4,36.36363636363637,19.4487346467726
7,11,3,27.27272727272727,81.5673408485129
8,11,1,9.090909090909092,27.815346906625038
9,11,6,54.54545454545454,61.18497189109192
10,11,2,18.181818181818183,12.01421952507935
11,11,3,27.27272727272727,70.34441520357692
12,11,4,36.36363636363637,121.69454926041598
13,11,5,45.45454545454545,177.0571732472981
14,11,2,18.181818181818183,127.00061883704839
15,11,4,36.36363636363637,41.84283107260971
