Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,15.0,12.0,True
3,14.0,5.0,1.0,True
4,15.0,8.0,14.0,True
5,12.0,9.0,15.0,True
6,15.0,8.0,12.0,True
7,5.0,6.0,2.0,True
8,1.0,6.0,5.0,True
9,10.0,11.0,13.0,True
10,6.0,2.0,4.0,True
11,11.0,14.0,13.0,True
12,6.0,4.0,7.0,True
13,3.0,1.0,4.0,True
