Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,8.0,15.0,True
3,7.0,8.0,6.0,True
4,9.0,13.0,5.0,True
5,2.0,8.0,7.0,True
6,3.0,4.0,2.0,True
7,12.0,14.0,13.0,True
8,11.0,15.0,12.0,True
9,7.0,5.0,4.0,True
10,8.0,4.0,15.0,True
11,11.0,12.0,10.0,True
12,6.0,1.0,11.0,True
13,1.0,2.0,3.0,True
