DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.253079936970227,0.47102342786683105,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
2,11,0.5802882137343975,0.18531996094790096,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
3,11,1.2188101143410202,0.17504285843183254,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
4,11,1.6945484609246455,0.11190973027281861,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
5,12,2.788913669127956,0.9081804423998393,4,30.76923076923077,4,30.76923076923077,4,30.76923076923077
6,12,1.0465241615881629,0.43038385708544324,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
7,12,0.3080108087504012,0.16790477350374455,0,0.0,0,0.0,0,0.0
8,12,0.7450958503267947,0.1877656768665109,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
9,12,0.6180958111671567,0.4798825350877819,2,15.384615384615385,1,7.6923076923076925,0,0.0
10,11,0.5030147216335122,0.1311177463325977,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,1.151905818511643,0.3486485743352855,3,25.0,2,16.666666666666664,2,16.666666666666664
12,11,1.749765532569831,0.6006034925526451,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
13,11,0.8760254564482406,0.3587429518270956,3,25.0,3,25.0,3,25.0
14,11,0.7849503111570827,0.6105170098097554,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,1.1153024616312106,0.3504221100787624,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
