day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,50.705715639095594
2,10,4,40.0,30.883716678347994
3,10,5,50.0,44.231975088497
4,10,3,30.0,166.06573379281312
5,11,4,36.36363636363637,23.42281246073123
6,11,5,45.45454545454545,49.28001992379369
7,11,5,45.45454545454545,34.21791412490494
8,11,4,36.36363636363637,55.64648669072792
9,11,4,36.36363636363637,31.88370521647827
10,11,3,27.27272727272727,54.355006823817035
11,11,2,18.181818181818183,161.92884013552634
12,11,4,36.36363636363637,23.0901021457487
13,11,6,54.54545454545454,65.636241210866
14,11,6,54.54545454545454,51.12307403036156
15,11,2,18.181818181818183,43.38666049689854
