day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,44.103310403710374
2,10,4,40.0,168.53717696940222
3,10,1,10.0,107.73549594510294
4,10,3,30.0,197.0002579243195
5,11,3,27.27272727272727,130.37328911373427
6,11,3,27.27272727272727,49.05672679367916
7,11,3,27.27272727272727,445.9055016199615
8,11,2,18.181818181818183,263.7316904041873
9,11,5,45.45454545454545,275.42645023180387
10,11,2,18.181818181818183,56.39218572547957
11,11,5,45.45454545454545,134.50053268745472
12,11,4,36.36363636363637,40.88390141853827
13,11,4,36.36363636363637,303.13910836439675
14,11,3,27.27272727272727,104.81729391062065
15,11,2,18.181818181818183,50.83298904246068
