Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,10.0,5.0,True
3,3.0,10.0,5.0,True
4,6.0,12.0,2.0,True
5,7.0,1.0,2.0,True
6,14.0,1.0,11.0,True
7,14.0,11.0,3.0,True
8,1.0,12.0,7.0,True
9,6.0,7.0,4.0,True
10,13.0,7.0,11.0,True
11,8.0,2.0,11.0,True
12,2.0,7.0,6.0,True
13,,,,False
