Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,13.0,9.0,True
3,12.0,10.0,15.0,True
4,9.0,5.0,11.0,True
5,4.0,8.0,7.0,True
6,4.0,7.0,15.0,True
7,7.0,6.0,9.0,True
8,1.0,11.0,12.0,True
9,7.0,9.0,8.0,True
10,1.0,2.0,3.0,True
11,5.0,14.0,15.0,True
12,4.0,3.0,9.0,True
