day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,46.63870715412378
2,10,4,40.0,198.90780634160018
3,10,2,20.0,122.27077176982
4,10,3,30.0,80.87156387731262
5,11,2,18.181818181818183,635.5419895958032
6,11,3,27.27272727272727,247.43850738785477
7,11,6,54.54545454545454,62.558472694318006
8,11,4,36.36363636363637,192.90508112410708
9,11,3,27.27272727272727,76.55269571309778
10,11,3,27.27272727272727,121.73645926019255
11,11,5,45.45454545454545,56.59762997035688
12,11,3,27.27272727272727,42.537335131230414
13,11,5,45.45454545454545,134.18254660543383
14,11,5,45.45454545454545,103.23035376622451
15,11,4,36.36363636363637,201.14782455213685
