day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,34.44546437758921
2,10,4,40.0,22.182774246102994
3,10,2,20.0,6.196327070807506
4,10,2,20.0,8.599700620191697
5,11,3,27.27272727272727,62.791421673417624
6,11,4,36.36363636363637,59.625206965228486
7,11,5,45.45454545454545,42.834624308532206
8,11,6,54.54545454545454,34.29540978788096
9,11,6,54.54545454545454,31.984323097740653
10,11,4,36.36363636363637,51.10943421818357
11,11,8,72.72727272727273,64.88471531973278
12,11,3,27.27272727272727,92.72129582815813
13,11,3,27.27272727272727,32.93457874666597
14,11,5,45.45454545454545,97.65497014808764
15,11,5,45.45454545454545,139.20690579834684
