phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.12291871798065518,1.1077912094378002,طبيعي,High
future_forecast,2,11,0.11332947696104352,0.9292357232506837,طبيعي,Medium
future_forecast,3,12,0.05708278937993094,1.6809608623497874,طبيعي,Medium
future_forecast,4,13,0.07161029679756502,1.2440956894962683,طبيعي,Medium
future_forecast,5,14,0.07698965033826861,0.7144390857066326,طبيعي,Medium
future_forecast,6,15,0.05901793754345907,1.3884735811456077,طبيعي,Low
future_forecast,7,1,0.057365853255347474,1.430537243345405,طبيعي,Low
future_forecast,8,2,0.056418286700934815,1.3171016687714194,طبيعي,Low
future_forecast,9,3,0.07358642251580351,0.8705025364344242,طبيعي,Low
future_forecast,10,4,0.06783340891629852,1.0435748810934833,طبيعي,Low
