day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,167.64048846496362
2,10,5,50.0,82.83176306201594
3,10,5,50.0,114.03260564718047
4,10,6,60.0,215.5447250890171
5,11,2,18.181818181818183,74.07961943723565
6,11,3,27.27272727272727,214.56100943260378
7,11,4,36.36363636363637,63.61886035231264
8,11,5,45.45454545454545,106.33764318787333
9,11,3,27.27272727272727,128.88381615970212
10,11,4,36.36363636363637,64.67222551997429
11,11,4,36.36363636363637,186.6365874831307
12,11,2,18.181818181818183,87.86614849718417
13,11,5,45.45454545454545,177.50390785442033
14,11,3,27.27272727272727,80.08546175625752
15,11,2,18.181818181818183,304.9319631456502
