phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,7,0.18672188767997944,1.3204937055078432,طبيعي,High
future_forecast,2,8,0.29667986237504196,0.7556935743899228,طبيعي,Medium
future_forecast,3,9,0.3250586107142118,0.8179390895476678,طبيعي,Medium
future_forecast,4,10,0.3200151270283773,0.9667654116015192,طبيعي,Medium
future_forecast,5,11,0.3405684716299146,0.9678849760884646,طبيعي,Medium
future_forecast,6,12,0.3421026829767141,1.0048156353767828,طبيعي,Low
future_forecast,7,13,0.32654037124768764,1.1257644809334642,طبيعي,Low
future_forecast,8,14,0.439985336788965,0.6147600076802577,طبيعي,Low
future_forecast,9,15,0.4228725484710809,0.7380075901768073,طبيعي,Low
future_forecast,10,1,0.3767340265130496,1.0327011201716485,طبيعي,Low
