phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.16759041888626233,0.9134469422928398,طبيعي,High
future_forecast,2,10,0.14303042338632277,0.6634718659613825,طبيعي,Medium
future_forecast,3,11,0.1881601848411529,0.9528233700097121,طبيعي,Medium
future_forecast,4,12,0.16861965311136853,0.8198351636239248,طبيعي,Medium
future_forecast,5,13,0.193075374779428,1.045591155848584,طبيعي,Medium
future_forecast,6,14,0.14607923377816,1.146586258533124,طبيعي,Low
future_forecast,7,15,0.16154877133483,0.9217202250383708,طبيعي,Low
future_forecast,8,1,0.20401331695843003,1.3722779745264242,طبيعي,Low
future_forecast,9,2,0.1873992168887014,1.1744410726521541,طبيعي,Low
future_forecast,10,3,0.22313605216767632,1.2062575888079474,طبيعي,Low
