phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.09022560681153029,1.0342378084290034,طبيعي,High
future_forecast,2,10,0.03598217175860079,1.0208483109363131,طبيعي,Medium
future_forecast,3,11,0.04658015686338672,0.985702522808657,طبيعي,Medium
future_forecast,4,12,0.14065378855350166,1.184987081997862,طبيعي,Medium
future_forecast,5,13,0.2245239567503169,1.082271667194428,طبيعي,Medium
future_forecast,6,14,0.12828480204647896,0.7910781790506128,طبيعي,Low
future_forecast,7,15,0.0633261400042338,0.5219324218456459,طبيعي,Low
future_forecast,8,1,0.07653013949703798,0.7756989098350328,طبيعي,Low
future_forecast,9,2,0.15757919035313306,1.085335953062372,طبيعي,Low
future_forecast,10,3,0.13228621540941884,2.035054644260155,طبيعي,Low
