day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,117.93557960443614
2,10,7,70.0,109.40395944236347
3,10,3,30.0,137.4511436312475
4,10,4,40.0,55.16155280900116
5,11,2,18.181818181818183,30.254154960711197
6,11,1,9.090909090909092,248.07408276846937
7,11,2,18.181818181818183,74.95821837257425
8,11,5,45.45454545454545,72.7729301712159
9,11,4,36.36363636363637,70.1188624055609
10,11,2,18.181818181818183,286.3736079933459
11,11,4,36.36363636363637,62.53012251235139
12,11,3,27.27272727272727,49.62180363371274
13,11,3,27.27272727272727,100.46833338372853
14,11,5,45.45454545454545,135.33907376156412
15,11,3,27.27272727272727,70.22486150660443
