Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,14.0,10.0,True
3,5.0,2.0,10.0,True
4,10.0,6.0,11.0,True
5,1.0,13.0,2.0,True
6,14.0,1.0,3.0,True
7,14.0,7.0,3.0,True
8,1.0,14.0,2.0,True
9,13.0,7.0,14.0,True
10,9.0,2.0,6.0,True
11,2.0,1.0,14.0,True
12,6.0,2.0,12.0,True
13,2.0,1.0,3.0,True
