day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,88.94325520606277
2,10,3,30.0,32.48390304837424
3,10,6,60.0,36.27452330758518
4,10,4,40.0,117.85963077164645
5,11,4,36.36363636363637,112.89074898039875
6,11,4,36.36363636363637,17.65591086604449
7,11,5,45.45454545454545,133.39073796558168
8,11,5,45.45454545454545,197.65895204212651
9,11,4,36.36363636363637,108.66013776795904
10,11,4,36.36363636363637,30.500829351269598
11,11,4,36.36363636363637,119.72267707219707
12,11,2,18.181818181818183,36.677444676732485
13,11,3,27.27272727272727,150.28901767916872
14,11,3,27.27272727272727,99.40045763616651
15,11,1,9.090909090909092,39.876454012416815
