Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,8.0,5.0,True
3,12.0,1.0,11.0,True
4,10.0,3.0,12.0,True
5,6.0,13.0,7.0,True
6,14.0,15.0,8.0,True
7,3.0,1.0,14.0,True
8,4.0,7.0,3.0,True
9,1.0,2.0,11.0,True
10,9.0,12.0,7.0,True
11,14.0,10.0,4.0,True
12,10.0,13.0,15.0,True
