day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,69.9791172111558
2,10,4,40.0,150.18604742530385
3,10,5,50.0,61.929810524722484
4,10,1,10.0,40.360522401403884
5,11,2,18.181818181818183,240.80553495577686
6,11,5,45.45454545454545,36.72589138570965
7,11,1,9.090909090909092,72.11556115664565
8,11,4,36.36363636363637,69.06791416258741
9,11,4,36.36363636363637,140.6158983448914
10,11,6,54.54545454545454,63.71365903751632
11,11,2,18.181818181818183,32.86756553776187
12,11,3,27.27272727272727,11.459172841126666
13,11,2,18.181818181818183,25.580152399476297
14,11,1,9.090909090909092,187.66238143351308
15,11,3,27.27272727272727,74.15450055469576
