phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.42583245706661216,1.289981786210619,طبيعي,High
future_forecast,2,11,0.2972269832313786,0.8171896754749242,طبيعي,Medium
future_forecast,3,12,0.29355254441113443,0.9904804631406688,طبيعي,Medium
future_forecast,4,13,0.234492781581567,0.696799975823239,طبيعي,Medium
future_forecast,5,14,0.24632471171940631,1.032467209606848,طبيعي,Medium
future_forecast,6,15,0.21026252328212672,0.6792539304608213,طبيعي,Low
future_forecast,7,1,0.1893715869497576,0.8722409906604169,طبيعي,Low
future_forecast,8,2,0.18331629703706737,1.0243127732795925,طبيعي,Low
future_forecast,9,3,0.19228084119208616,0.8849858065380872,طبيعي,Low
future_forecast,10,4,0.1518996946391134,0.5941269920259923,طبيعي,Low
