Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,13.0,15.0,True
3,11.0,10.0,5.0,True
4,7.0,14.0,11.0,True
5,7.0,14.0,4.0,True
6,15.0,11.0,4.0,True
7,6.0,14.0,7.0,True
8,6.0,13.0,7.0,True
9,11.0,8.0,3.0,True
10,2.0,5.0,3.0,True
11,3.0,9.0,5.0,True
12,7.0,4.0,8.0,True
13,,,,False
