day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,553.6680465653877
2,10,4,40.0,117.00140888814592
3,10,3,30.0,149.41411533436943
4,10,4,40.0,91.6392299094901
5,11,2,18.181818181818183,154.86346619251015
6,11,3,27.27272727272727,186.36495623605674
7,11,4,36.36363636363637,169.91614527653047
8,11,5,45.45454545454545,97.91250102912346
9,11,2,18.181818181818183,60.069382626211244
10,11,5,45.45454545454545,37.912155651645136
11,11,5,45.45454545454545,161.4991506030133
12,11,2,18.181818181818183,68.22134491498845
13,11,1,9.090909090909092,2.2604951560817987
14,11,3,27.27272727272727,115.43187371058423
15,11,3,27.27272727272727,176.35771524726331
