day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,94.44632788763003
2,10,5,50.0,56.00646934991869
3,10,4,40.0,24.110496803909914
4,10,3,30.0,23.905140180304617
5,11,2,18.181818181818183,144.17534088917938
6,11,4,36.36363636363637,18.081136448892742
7,11,6,54.54545454545454,89.48673668160662
8,11,4,36.36363636363637,15.376592707603415
9,11,3,27.27272727272727,92.15172631791359
10,11,4,36.36363636363637,35.30310795857895
11,11,3,27.27272727272727,114.13129909984379
12,11,5,45.45454545454545,62.33537341885388
13,11,5,45.45454545454545,63.880939193512404
14,11,4,36.36363636363637,152.25420618405502
15,11,5,45.45454545454545,81.76401276043953
