Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,8.0,14.0,True
3,14.0,12.0,11.0,True
4,8.0,3.0,2.0,True
5,6.0,7.0,8.0,True
6,3.0,5.0,8.0,True
7,6.0,5.0,14.0,True
8,1.0,11.0,2.0,True
9,8.0,2.0,11.0,True
10,6.0,7.0,12.0,True
11,15.0,12.0,13.0,True
12,4.0,5.0,7.0,True
13,6.0,2.0,4.0,True
