phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.12199518178794196,1.3651428158148924,طبيعي,High
future_forecast,2,10,0.11595911499533777,0.7534663628165752,طبيعي,Medium
future_forecast,3,11,0.11772930171406992,0.6890388048103152,طبيعي,Medium
future_forecast,4,12,0.1606700028137861,1.0658691460850316,طبيعي,Medium
future_forecast,5,13,0.1533512797523826,0.9399958789266339,طبيعي,Medium
future_forecast,6,14,0.1740563651666054,0.9621145385396286,طبيعي,Low
future_forecast,7,15,0.19766920089449236,1.0383330845960488,طبيعي,Low
future_forecast,8,1,0.22018101998856346,1.1535178811325693,طبيعي,Low
future_forecast,9,2,0.2113173805010277,0.9380842811314277,طبيعي,Low
future_forecast,10,3,0.20221334684706063,0.9977240318238415,طبيعي,Low
