Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,14.0,7.0,True
3,4.0,1.0,13.0,True
4,4.0,11.0,9.0,True
5,8.0,2.0,4.0,True
6,13.0,3.0,4.0,True
7,13.0,10.0,4.0,True
8,8.0,1.0,4.0,True
9,9.0,10.0,15.0,True
10,11.0,15.0,14.0,True
11,15.0,2.0,7.0,True
12,3.0,1.0,2.0,True
13,,,,False
