Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,15.0,9.0,True
3,9.0,5.0,7.0,True
4,8.0,4.0,14.0,True
5,11.0,13.0,9.0,True
6,5.0,3.0,6.0,True
7,14.0,13.0,12.0,True
8,6.0,9.0,2.0,True
9,12.0,8.0,2.0,True
10,11.0,4.0,6.0,True
11,2.0,4.0,3.0,True
12,3.0,14.0,9.0,True
13,,,,False
