Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,15.0,13.0,True
3,8.0,12.0,9.0,True
4,8.0,14.0,10.0,True
5,3.0,4.0,1.0,True
6,10.0,3.0,1.0,True
7,13.0,7.0,9.0,True
8,7.0,8.0,4.0,True
9,6.0,15.0,7.0,True
10,12.0,8.0,9.0,True
11,9.0,1.0,10.0,True
12,8.0,7.0,6.0,True
