day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,46.55770417712215
2,10,1,10.0,110.61782775008693
3,10,1,10.0,117.66937669376696
4,10,3,30.0,32.27721993430068
5,11,3,27.27272727272727,132.04562348087055
6,11,6,54.54545454545454,250.23596846665123
7,11,4,36.36363636363637,98.575748751118
8,11,5,45.45454545454545,113.66075021288543
9,11,4,36.36363636363637,99.87415359365659
10,11,4,36.36363636363637,98.86353384915465
11,11,4,36.36363636363637,120.97044224263209
12,11,5,45.45454545454545,102.9850508810775
13,11,2,18.181818181818183,139.92075749809894
14,11,6,54.54545454545454,322.1698381304881
15,11,5,45.45454545454545,216.22960968601598
