day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,154.6250754555781
2,10,3,30.0,92.91574382933963
3,10,4,40.0,245.39196548380465
4,10,2,20.0,50.166769039853406
5,11,3,27.27272727272727,76.09004917473307
6,11,3,27.27272727272727,67.8357257942901
7,11,4,36.36363636363637,81.83684528032916
8,11,3,27.27272727272727,153.28588093320357
9,11,5,45.45454545454545,134.88518506867447
10,11,5,45.45454545454545,69.84096411237684
11,11,3,27.27272727272727,88.63639933985382
12,11,3,27.27272727272727,95.77991361255768
13,11,3,27.27272727272727,74.62451373957295
14,11,3,27.27272727272727,25.566513145404457
15,11,4,36.36363636363637,35.04384809783607
