phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.15761467574290153,0.9321558447613135,طبيعي,High
future_forecast,2,10,0.1621107988556835,0.9588073980612802,طبيعي,Medium
future_forecast,3,11,0.17108362733679305,0.9777607557564552,طبيعي,Medium
future_forecast,4,12,0.19655285092193608,0.8265695992769576,طبيعي,Medium
future_forecast,5,13,0.1775295383745142,1.2202742825002264,طبيعي,Medium
future_forecast,6,14,0.18253767770160706,1.1955342686588393,طبيعي,Low
future_forecast,7,15,0.16817609833596975,1.3595454379953777,طبيعي,Low
future_forecast,8,1,0.15708083825875627,1.4230476090950364,طبيعي,Low
future_forecast,9,2,0.16004681965612605,1.4448451078771498,طبيعي,Low
future_forecast,10,3,0.24837540569283106,0.8675751525256202,طبيعي,Low
