day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,37.62451389601924
2,10,3,30.0,30.258953252887995
3,10,5,50.0,118.3770548347172
4,10,7,70.0,43.886109822978995
5,11,6,54.54545454545454,27.679971002909067
6,11,4,36.36363636363637,75.51752216478904
7,11,6,54.54545454545454,65.6659694958189
8,11,7,63.63636363636363,56.70996279234969
9,11,4,36.36363636363637,24.25557770489191
10,11,2,18.181818181818183,31.92405983594553
11,11,3,27.27272727272727,27.221811312582627
12,11,3,27.27272727272727,53.026939240582784
13,11,6,54.54545454545454,42.605676599505706
14,11,5,45.45454545454545,52.590407814479896
15,11,1,9.090909090909092,126.98252912239099
