Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,7.0,8.0,True
3,5.0,7.0,10.0,True
4,8.0,6.0,11.0,True
5,1.0,4.0,8.0,True
6,13.0,4.0,15.0,True
7,3.0,2.0,1.0,True
8,3.0,8.0,13.0,True
9,5.0,6.0,8.0,True
10,4.0,5.0,3.0,True
11,15.0,11.0,12.0,True
12,9.0,10.0,11.0,True
13,,,,False
