Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,12.0,5.0,True
3,9.0,8.0,10.0,True
4,11.0,6.0,8.0,True
5,13.0,8.0,6.0,True
6,2.0,3.0,12.0,True
7,5.0,1.0,14.0,True
8,11.0,12.0,14.0,True
9,11.0,8.0,10.0,True
10,1.0,3.0,4.0,True
11,7.0,14.0,15.0,True
12,6.0,1.0,3.0,True
13,,,,False
