DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.100801029639681,1.186883622408979,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.1800957721302943,1.1264018809044118,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
3,11,1.0007952281981873,0.9735694466311515,4,30.76923076923077,0,0.0,0,0.0
4,11,0.8530094410176088,0.6886884184008354,1,7.6923076923076925,1,7.6923076923076925,0,0.0
5,12,1.0300171450221256,0.8463463906896078,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
6,12,1.058909833165307,0.8655462874168418,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
7,11,0.9657079799050448,0.8264956302556237,1,8.333333333333332,1,8.333333333333332,0,0.0
8,11,0.9309723224816353,0.8763977074036773,2,16.666666666666664,0,0.0,0,0.0
9,11,0.7493636585994042,0.7118362424510237,1,8.333333333333332,0,0.0,0,0.0
10,11,0.8846348827391147,0.8169859932472584,2,16.666666666666664,0,0.0,0,0.0
11,11,0.9901873237833653,0.9251895319973868,1,8.333333333333332,1,8.333333333333332,0,0.0
12,11,1.1718127840600912,1.082309411771876,3,25.0,3,25.0,1,8.333333333333332
13,11,0.9295830166140935,0.8938659447138376,1,8.333333333333332,0,0.0,0,0.0
14,11,1.095794201599766,0.698024198399697,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,0.8901628520066709,0.7935842833549821,1,8.333333333333332,1,8.333333333333332,0,0.0
