day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,36.250788298725425
2,10,5,50.0,170.8108079047643
3,10,3,30.0,299.11242208386915
4,10,5,50.0,132.590348677671
5,11,4,36.36363636363637,136.10341898160416
6,11,2,18.181818181818183,55.67657856392073
7,11,4,36.36363636363637,288.73448838490833
8,11,1,9.090909090909092,126.03396502561255
9,11,2,18.181818181818183,75.61408347158671
10,11,6,54.54545454545454,140.6338478336161
11,11,3,27.27272727272727,176.807945673778
12,11,4,36.36363636363637,186.85225938323782
13,11,2,18.181818181818183,424.6786030190915
14,11,2,18.181818181818183,104.00676160921316
15,11,4,36.36363636363637,146.57364229761424
