day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,113.7118327860177
2,10,2,20.0,345.771392779644
3,10,6,60.0,152.3603962606422
4,10,4,40.0,90.71847184525856
5,11,4,36.36363636363637,96.9479064278878
6,11,5,45.45454545454545,46.02043941905933
7,11,6,54.54545454545454,139.5182412184315
8,11,4,36.36363636363637,220.51854170976128
9,11,2,18.181818181818183,112.50769504787705
10,11,2,18.181818181818183,124.38415399586646
11,11,4,36.36363636363637,63.83450826155291
12,11,5,45.45454545454545,135.75600363702057
13,11,4,36.36363636363637,89.6600805485038
14,11,3,27.27272727272727,23.78890497533061
15,11,2,18.181818181818183,61.1678249191986
