day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,143.66274893555
2,10,2,20.0,199.36102301152232
3,10,5,50.0,160.60397040457403
4,10,3,30.0,119.88392153475256
5,11,4,36.36363636363637,170.90277270598995
6,11,3,27.27272727272727,169.4127873476358
7,11,5,45.45454545454545,167.0261872643242
8,11,6,54.54545454545454,158.28154582387222
9,11,1,9.090909090909092,98.31326773818982
10,11,3,27.27272727272727,143.8337951772557
11,11,2,18.181818181818183,26.84114132629487
12,11,3,27.27272727272727,96.71524920922906
13,11,6,54.54545454545454,80.41905126544971
14,11,5,45.45454545454545,143.29359595515615
15,11,3,27.27272727272727,154.95142377836174
