Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,7.0,11.0,True
3,2.0,4.0,11.0,True
4,2.0,8.0,9.0,True
5,11.0,13.0,14.0,True
6,9.0,3.0,1.0,True
7,7.0,6.0,15.0,True
8,13.0,8.0,9.0,True
9,5.0,6.0,7.0,True
10,4.0,5.0,2.0,True
11,9.0,2.0,15.0,True
12,7.0,4.0,5.0,True
13,1.0,2.0,3.0,True
