day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,55.746514822316776
2,10,6,60.0,24.922844914382733
3,10,4,40.0,40.34923022275816
4,10,3,30.0,20.688586654953923
5,11,3,27.27272727272727,49.50278216744805
6,11,6,54.54545454545454,44.1944547953238
7,11,7,63.63636363636363,26.527820487583693
8,11,4,36.36363636363637,64.71998915263745
9,11,1,9.090909090909092,87.90287166078143
10,11,2,18.181818181818183,48.58511978296364
11,11,4,36.36363636363637,30.89963853000898
12,11,4,36.36363636363637,17.50789646305917
13,11,4,36.36363636363637,39.87350944781308
14,11,3,27.27272727272727,107.56068811339219
15,11,3,27.27272727272727,29.63057117724223
