Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,11.0,12.0,True
3,7.0,5.0,4.0,True
4,7.0,3.0,1.0,True
5,6.0,5.0,15.0,True
6,13.0,15.0,1.0,True
7,2.0,4.0,3.0,True
8,8.0,13.0,10.0,True
9,4.0,2.0,5.0,True
10,10.0,11.0,15.0,True
11,9.0,2.0,5.0,True
12,3.0,2.0,5.0,True
13,3.0,7.0,1.0,True
