day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,72.828316210405
2,10,6,60.0,52.118011594797004
3,10,3,30.0,40.463917002988836
4,10,6,60.0,82.4049311572094
5,11,2,18.181818181818183,28.960805156740467
6,11,7,63.63636363636363,26.668778459846084
7,11,8,72.72727272727273,46.386031031855936
8,11,5,45.45454545454545,37.85695534801154
9,11,6,54.54545454545454,51.094277155957705
10,11,2,18.181818181818183,34.48153416398808
11,11,4,36.36363636363637,34.33618528590898
12,11,3,27.27272727272727,32.44323136105434
13,11,6,54.54545454545454,34.68709796311399
14,11,7,63.63636363636363,56.29160989993438
15,11,1,9.090909090909092,21.073415905982063
