Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,13.0,6.0,True
3,8.0,12.0,2.0,True
4,4.0,5.0,11.0,True
5,9.0,8.0,13.0,True
6,5.0,6.0,3.0,True
7,14.0,12.0,4.0,True
8,11.0,10.0,8.0,True
9,6.0,4.0,1.0,True
10,2.0,13.0,11.0,True
11,3.0,2.0,4.0,True
12,6.0,11.0,2.0,True
13,,,,False
