Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,5.0,13.0,True
3,12.0,4.0,15.0,True
4,5.0,6.0,1.0,True
5,1.0,8.0,6.0,True
6,11.0,15.0,3.0,True
7,5.0,2.0,1.0,True
8,5.0,4.0,6.0,True
9,8.0,15.0,9.0,True
10,13.0,10.0,15.0,True
11,9.0,7.0,6.0,True
12,4.0,8.0,3.0,True
13,2.0,1.0,3.0,True
