Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,10.0,6.0,True
3,3.0,15.0,4.0,True
4,4.0,7.0,14.0,True
5,15.0,12.0,10.0,True
6,5.0,2.0,6.0,True
7,4.0,6.0,11.0,True
8,10.0,11.0,15.0,True
9,8.0,4.0,14.0,True
10,13.0,4.0,15.0,True
11,14.0,13.0,1.0,True
12,8.0,7.0,15.0,True
13,1.0,3.0,2.0,True
