day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,14.87518134001792
2,10,5,50.0,43.250021504396074
3,10,2,20.0,43.969146951821635
4,10,5,50.0,75.62658651090943
5,11,4,36.36363636363637,69.7166520190327
6,11,7,63.63636363636363,80.59588125234885
7,11,6,54.54545454545454,88.68422237414114
8,11,7,63.63636363636363,51.95126377590412
9,11,6,54.54545454545454,50.047914685594144
10,11,1,9.090909090909092,62.93350190146345
11,11,4,36.36363636363637,60.03192192006773
12,11,8,72.72727272727273,42.066193410192035
13,11,5,45.45454545454545,51.12548638486254
14,11,3,27.27272727272727,43.56273337236431
15,11,2,18.181818181818183,13.775873969030716
