day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,225.43453464128825
2,10,5,50.0,141.69568429171878
3,10,5,50.0,118.72453099700849
4,10,5,50.0,71.81312155455373
5,11,4,36.36363636363637,28.656920116674268
6,11,4,36.36363636363637,111.55775086550311
7,11,4,36.36363636363637,83.99460283652542
8,11,3,27.27272727272727,99.31359446265303
9,11,3,27.27272727272727,29.682674486491383
10,11,5,45.45454545454545,178.0838839859613
11,11,5,45.45454545454545,108.6531648816422
12,11,6,54.54545454545454,41.291003674809545
13,11,3,27.27272727272727,51.63141766536453
14,11,1,9.090909090909092,40.89715773774045
15,11,1,9.090909090909092,23.197058433312478
