Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,10.0,14.0,True
3,5.0,1.0,15.0,True
4,11.0,5.0,4.0,True
5,11.0,10.0,9.0,True
6,3.0,14.0,2.0,True
7,1.0,14.0,2.0,True
8,7.0,8.0,10.0,True
9,12.0,7.0,10.0,True
10,14.0,2.0,15.0,True
11,1.0,2.0,9.0,True
12,2.0,1.0,14.0,True
13,,,,False
