phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,1,0.31015800403205673,1.3290349973373066,طبيعي,High
future_forecast,2,2,0.23898711174545945,0.8907467602644095,طبيعي,Medium
future_forecast,3,3,0.1986023370315049,0.8467629483449928,طبيعي,Medium
future_forecast,4,4,0.16290150778373924,0.7820527386982477,طبيعي,Medium
future_forecast,5,5,0.18614252975189235,0.9086099332838828,طبيعي,Medium
future_forecast,6,6,0.1909554627127965,1.0964428168168465,طبيعي,Low
future_forecast,7,7,0.1415005799368036,0.8589383169919551,طبيعي,Low
future_forecast,8,8,0.11772996412833622,0.8155275384460071,طبيعي,Low
future_forecast,9,9,0.12588474394543045,0.8241641596526634,طبيعي,Low
future_forecast,10,10,0.13634850617225927,1.3354727614497497,طبيعي,Low
