Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,13.0,10.0,True
3,10.0,8.0,9.0,True
4,4.0,11.0,1.0,True
5,13.0,10.0,6.0,True
6,15.0,11.0,14.0,True
7,2.0,1.0,14.0,True
8,7.0,10.0,13.0,True
9,4.0,8.0,13.0,True
10,13.0,14.0,9.0,True
11,14.0,12.0,2.0,True
12,1.0,6.0,9.0,True
