Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,13.0,9.0,True
3,3.0,1.0,2.0,True
4,12.0,15.0,13.0,True
5,3.0,14.0,4.0,True
6,10.0,7.0,9.0,True
7,4.0,15.0,2.0,True
8,12.0,7.0,10.0,True
9,14.0,13.0,9.0,True
10,7.0,15.0,4.0,True
11,9.0,1.0,5.0,True
12,6.0,7.0,8.0,True
