day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,279.92655010431827
2,10,4,40.0,69.62018315975813
3,10,4,40.0,142.0732140087161
4,10,3,30.0,49.10652140692423
5,11,2,18.181818181818183,252.1724055645517
6,11,4,36.36363636363637,92.03889938826222
7,11,5,45.45454545454545,161.43969626336548
8,11,3,27.27272727272727,398.81923627843577
9,11,5,45.45454545454545,40.33803104744079
10,11,0,0.0,0.0
11,11,2,18.181818181818183,30.708088819896542
12,11,3,27.27272727272727,110.85270259614032
13,11,5,45.45454545454545,126.09628459379641
14,11,5,45.45454545454545,105.93740941893853
15,11,2,18.181818181818183,42.70224436118699
