Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,14.0,5.0,True
3,1.0,2.0,4.0,True
4,8.0,10.0,7.0,True
5,2.0,5.0,4.0,True
6,14.0,15.0,10.0,True
7,15.0,9.0,2.0,True
8,9.0,13.0,1.0,True
9,3.0,9.0,14.0,True
10,13.0,3.0,11.0,True
11,9.0,11.0,15.0,True
12,10.0,1.0,2.0,True
13,,,,False
