Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,12.0,13.0,True
3,8.0,11.0,9.0,True
4,7.0,6.0,2.0,True
5,9.0,14.0,8.0,True
6,3.0,11.0,2.0,True
7,13.0,9.0,14.0,True
8,2.0,14.0,1.0,True
9,3.0,8.0,7.0,True
10,2.0,5.0,7.0,True
11,8.0,3.0,5.0,True
12,7.0,12.0,9.0,True
13,4.0,6.0,8.0,True
