day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,25.3801860545968
2,10,3,30.0,42.8876077018133
3,10,4,40.0,191.1663387310424
4,10,6,60.0,20.08576536605103
5,11,5,45.45454545454545,81.02683209883178
6,11,2,18.181818181818183,47.72776664604708
7,11,4,36.36363636363637,71.51165110612632
8,11,4,36.36363636363637,83.26907569916169
9,11,3,27.27272727272727,36.574661094710564
10,11,4,36.36363636363637,39.98416064210845
11,11,3,27.27272727272727,141.15139598394668
12,11,7,63.63636363636363,64.12653200923464
13,11,5,45.45454545454545,67.39708064602878
14,11,3,27.27272727272727,105.59722752558538
15,11,3,27.27272727272727,42.45918181159367
