Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,13.0,9.0,True
3,7.0,3.0,2.0,True
4,10.0,11.0,12.0,True
5,7.0,8.0,13.0,True
6,1.0,4.0,2.0,True
7,14.0,11.0,4.0,True
8,3.0,1.0,11.0,True
9,12.0,11.0,13.0,True
10,4.0,3.0,6.0,True
11,4.0,14.0,3.0,True
12,2.0,3.0,4.0,True
13,4.0,2.0,5.0,True
