DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.4230476090950364,0.8459505535944026,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.4448451078771498,0.9056772432847899,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
3,11,0.8675751525256202,0.7543828693142433,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
4,11,0.8635254175340222,0.7605984738101697,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
5,12,1.5983495307664466,0.4402674756079854,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
6,12,1.1999582075681896,0.572540660840468,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
7,12,0.9496276398019061,0.69711775222843,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
8,12,1.2827745447966297,0.6357935798957535,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
9,11,0.9321558447613135,0.727545585894951,3,25.0,2,16.666666666666664,1,8.333333333333332
10,11,0.9588073980612802,0.678513731825525,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,0.9777607557564554,0.8846997332393288,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
12,11,0.8265695992769576,0.6219749792394514,2,16.666666666666664,1,8.333333333333332,0,0.0
13,11,1.2202742825002264,0.6021889836166407,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
14,11,1.1955342686588395,0.9271238639957103,4,33.33333333333333,3,25.0,3,25.0
15,11,1.3595454379953777,0.7027737005663796,4,33.33333333333333,3,25.0,3,25.0
