Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,10.0,5.0,True
3,9.0,3.0,4.0,True
4,4.0,8.0,6.0,True
5,13.0,8.0,7.0,True
6,6.0,1.0,2.0,True
7,3.0,4.0,7.0,True
8,13.0,8.0,14.0,True
9,3.0,6.0,2.0,True
10,7.0,9.0,8.0,True
11,3.0,1.0,6.0,True
12,14.0,7.0,4.0,True
13,5.0,1.0,6.0,True
