phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.02640983534643407,0.9038412265591481,طبيعي,High
future_forecast,2,10,0.021743781044828204,0.6603941688632304,طبيعي,Medium
future_forecast,3,11,0.023941011250518073,0.7450641412608688,طبيعي,Medium
future_forecast,4,12,0.019368365391302222,0.6934543545861923,طبيعي,Medium
future_forecast,5,13,0.015146603103008393,0.6792934095116901,طبيعي,Medium
future_forecast,6,14,0.010649158873563406,0.6038626108089225,طبيعي,Low
future_forecast,7,15,0.007848798417665141,0.8838839407102075,طبيعي,Low
future_forecast,8,1,0.0068526326897764825,1.080430139383438,طبيعي,Low
future_forecast,9,2,0.005570976548537549,1.2000408790982047,طبيعي,Low
future_forecast,10,3,0.004251867101370317,1.573223252485591,طبيعي,Low
