Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,9.0,15.0,True
3,9.0,13.0,3.0,True
4,5.0,9.0,6.0,True
5,7.0,1.0,4.0,True
6,13.0,12.0,14.0,True
7,2.0,1.0,3.0,True
8,11.0,9.0,12.0,True
9,4.0,3.0,14.0,True
10,15.0,2.0,5.0,True
11,4.0,3.0,1.0,True
12,9.0,12.0,14.0,True
13,2.0,4.0,6.0,True
