Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,13.0,10.0,True
3,2.0,9.0,8.0,True
4,11.0,10.0,9.0,True
5,3.0,2.0,6.0,True
6,2.0,13.0,14.0,True
7,3.0,6.0,4.0,True
8,9.0,14.0,13.0,True
9,11.0,3.0,13.0,True
10,11.0,2.0,8.0,True
11,4.0,8.0,1.0,True
12,4.0,7.0,8.0,True
13,,,,False
