day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,141.83003384129137
2,10,3,30.0,193.6835345213366
3,10,4,40.0,95.98504014418549
4,10,3,30.0,87.96846856444789
5,11,4,36.36363636363637,108.23742733348178
6,11,5,45.45454545454545,44.25530863676833
7,11,6,54.54545454545454,63.02570526208299
8,11,4,36.36363636363637,74.87691872350727
9,11,4,36.36363636363637,75.35609049786635
10,11,3,27.27272727272727,37.97530906952604
11,11,3,27.27272727272727,48.75981887824066
12,11,4,36.36363636363637,63.04314091046618
13,11,4,36.36363636363637,71.79382980580375
14,11,6,54.54545454545454,74.7853516696054
15,11,6,54.54545454545454,125.19809684562854
